20780
 -1.9932521E+04 -3.2759052E-17
 -1.9931734E+04 -3.2759052E-17
 -1.9930984E+04 -3.1037236E-17
 -1.9930197E+04 -2.9291789E-17
 -1.9929447E+04 -3.1037236E-17
 -1.9928660E+04 -3.1037236E-17
 -1.9927875E+04 -2.9291789E-17
 -1.9927125E+04 -2.9291789E-17
 -1.9926338E+04 -3.1037236E-17
 -1.9925570E+04 -3.2759052E-17
 -1.9924783E+04 -3.2759052E-17
 -1.9924033E+04 -3.1037236E-17
 -1.9923246E+04 -3.2759052E-17
 -1.9922461E+04 -3.1037236E-17
 -1.9921674E+04 -3.0060309E-17
 -1.9920906E+04 -3.0060309E-17
 -1.9920137E+04 -3.0060309E-17
 -1.9919369E+04 -3.0060309E-17
 -1.9918582E+04 -3.0060309E-17
 -1.9917797E+04 -2.9291789E-17
 -1.9917047E+04 -3.0060309E-17
 -1.9916260E+04 -2.9291789E-17
 -1.9915473E+04 -2.9037676E-17
 -1.9914705E+04 -2.9037676E-17
 -1.9913918E+04 -2.8060150E-17
 -1.9913168E+04 -2.8060150E-17
 -1.9912383E+04 -2.8060150E-17
 -1.9911596E+04 -2.8060150E-17
 -1.9910828E+04 -2.8060150E-17
 -1.9910059E+04 -2.9037676E-17
 -1.9909273E+04 -2.9037676E-17
 -1.9908504E+04 -2.9037676E-17
 -1.9907719E+04 -2.9037676E-17
 -1.9906969E+04 -2.9037676E-17
 -1.9906199E+04 -3.0060309E-17
 -1.9905414E+04 -3.0060309E-17
 -1.9904645E+04 -2.9037676E-17
 -1.9903859E+04 -2.9037676E-17
 -1.9903107E+04 -2.8060150E-17
 -1.9902322E+04 -2.8060150E-17
 -1.9901535E+04 -2.7897900E-17
 -1.9900768E+04 -2.8060150E-17
 -1.9899998E+04 -2.7897900E-17
 -1.9899213E+04 -2.2554191E-17
 -1.9898445E+04  6.9244948E-18
 -1.9897658E+04  6.9244948E-18
 -1.9896871E+04  6.9244948E-18
 -1.9896121E+04 -2.2554191E-17
 -1.9895336E+04  6.9244948E-18
 -1.9894566E+04  8.0205972E-18
 -1.9893781E+04  8.0205972E-18
 -1.9893012E+04  8.0205972E-18
 -1.9892244E+04  8.0205972E-18
 -1.9891457E+04  1.3437682E-17
 -1.9890672E+04  1.4413399E-17
 -1.9889920E+04  1.5536755E-17
 -1.9889135E+04  1.6962726E-17
 -1.9888367E+04  1.7982849E-17
 -1.9887580E+04  1.8881699E-17
 -1.9886793E+04  2.3464474E-17
 -1.9886043E+04  2.7709952E-17
 -1.9885258E+04  2.3464474E-17
 -1.9884471E+04  2.7709952E-17
 -1.9883703E+04  3.2250038E-17
 -1.9882971E+04  3.2250038E-17
 -1.9882184E+04  3.2250038E-17
 -1.9881396E+04  3.3403191E-17
 -1.9880611E+04  3.2250038E-17
 -1.9879842E+04  3.3403191E-17
 -1.9879074E+04  4.3741910E-17
 -1.9878307E+04  4.5989005E-17
 -1.9877520E+04  4.8754412E-17
 -1.9876734E+04  5.2291688E-17
 -1.9875982E+04  5.2291688E-17
 -1.9875197E+04  4.8754412E-17
 -1.9874410E+04  5.2291688E-17
 -1.9873643E+04  5.2291688E-17
 -1.9872873E+04  5.2291688E-17
 -1.9872105E+04  5.2291688E-17
 -1.9871318E+04  5.2291688E-17
 -1.9870533E+04  5.2291688E-17
 -1.9869764E+04  5.3375559E-17
 -1.9868996E+04  5.3375559E-17
 -1.9868211E+04  5.3375559E-17
 -1.9867441E+04  5.8639416E-17
 -1.9866656E+04  6.0610515E-17
 -1.9865904E+04  6.0610515E-17
 -1.9865119E+04  6.0610515E-17
 -1.9864332E+04  5.8639416E-17
 -1.9863564E+04  5.2291688E-17
 -1.9862777E+04  5.2291688E-17
 -1.9862010E+04  5.2291688E-17
 -1.9861240E+04  5.2291688E-17
 -1.9860455E+04  5.2291688E-17
 -1.9859705E+04  5.2291688E-17
 -1.9858936E+04  4.8754412E-17
 -1.9858150E+04  4.8754412E-17
 -1.9857381E+04  4.8754412E-17
 -1.9856596E+04  4.8754412E-17
 -1.9855809E+04  4.8754412E-17
 -1.9855059E+04  4.8754412E-17
 -1.9854271E+04  5.2291688E-17
 -1.9853504E+04  6.0610515E-17
 -1.9852717E+04  5.2291688E-17
 -1.9851949E+04  5.2291688E-17
 -1.9851182E+04  5.2291688E-17
 -1.9850395E+04  5.2291688E-17
 -1.9849607E+04  6.0610515E-17
 -1.9848857E+04  5.2291688E-17
 -1.9848072E+04  5.2291688E-17
 -1.9847303E+04  5.2291688E-17
 -1.9846518E+04  4.8754412E-17
 -1.9845730E+04  4.8754412E-17
 -1.9844980E+04  5.2291688E-17
 -1.9844193E+04  4.8754412E-17
 -1.9843408E+04  4.8173169E-17
 -1.9842639E+04  4.8173169E-17
 -1.9841871E+04  4.8754412E-17
 -1.9841104E+04  4.8754412E-17
 -1.9840316E+04  4.8754412E-17
 -1.9839529E+04  4.8754412E-17
 -1.9838744E+04  4.8173169E-17
 -1.9837994E+04  4.8173169E-17
 -1.9837207E+04  4.8173169E-17
 -1.9836457E+04  3.1681021E-17
 -1.9835670E+04  3.1681021E-17
 -1.9834920E+04  3.1681021E-17
 -1.9834133E+04  4.8173169E-17
 -1.9833348E+04  4.8173169E-17
 -1.9832580E+04  4.8173169E-17
 -1.9831811E+04  4.8173169E-17
 -1.9831043E+04  6.7698050E-17
 -1.9830256E+04  6.7698050E-17
 -1.9829471E+04  7.7801399E-17
 -1.9828701E+04  7.7801399E-17
 -1.9827934E+04  6.7698050E-17
 -1.9827146E+04  6.7698050E-17
 -1.9826379E+04  6.7698050E-17
 -1.9825592E+04  6.7698050E-17
 -1.9824842E+04  7.7801399E-17
 -1.9824055E+04  8.0280559E-17
 -1.9823270E+04  8.2505105E-17
 -1.9822502E+04  8.2505105E-17
 -1.9821715E+04  8.4721129E-17
 -1.9820947E+04  8.4721129E-17
 -1.9820178E+04  8.2505105E-17
 -1.9819393E+04  8.4721129E-17
 -1.9818605E+04  8.2505105E-17
 -1.9817855E+04  8.0396681E-17
 -1.9817068E+04  8.0396681E-17
 -1.9816283E+04  8.0280559E-17
 -1.9815514E+04  8.0280559E-17
 -1.9814746E+04  8.0280559E-17
 -1.9813977E+04  8.0280559E-17
 -1.9813209E+04  8.0396681E-17
 -1.9812441E+04  8.0280559E-17
 -1.9811654E+04  7.8631756E-17
 -1.9810887E+04  7.7801399E-17
 -1.9810117E+04  6.7698050E-17
 -1.9809332E+04  6.7698050E-17
 -1.9808545E+04  5.0563549E-17
 -1.9807795E+04  2.7930011E-17
 -1.9807008E+04  2.7930011E-17
 -1.9806240E+04  2.7930011E-17
 -1.9805453E+04  2.7930011E-17
 -1.9804668E+04  5.0563549E-17
 -1.9803918E+04  5.9604623E-17
 -1.9803131E+04  5.9604623E-17
 -1.9802346E+04  5.9604623E-17
 -1.9801576E+04  5.9604623E-17
 -1.9800809E+04  5.9604623E-17
 -1.9800039E+04  5.9604623E-17
 -1.9799254E+04  5.9604623E-17
 -1.9798467E+04  5.3677603E-17
 -1.9797682E+04  5.3677603E-17
 -1.9796930E+04  5.3677603E-17
 -1.9796145E+04  5.9604623E-17
 -1.9795375E+04  5.9604623E-17
 -1.9794590E+04  5.9604623E-17
 -1.9793840E+04  6.2230935E-17
 -1.9793053E+04  6.2230935E-17
 -1.9792268E+04  6.2230935E-17
 -1.9791480E+04  5.9604623E-17
 -1.9790730E+04  5.9604623E-17
 -1.9789943E+04  5.9604623E-17
 -1.9789193E+04  5.9604623E-17
 -1.9788406E+04  5.9604623E-17
 -1.9787621E+04  5.9604623E-17
 -1.9786871E+04  6.2230935E-17
 -1.9786084E+04  6.5537480E-17
 -1.9785316E+04  6.2230935E-17
 -1.9784529E+04  6.2230935E-17
 -1.9783779E+04  6.2230935E-17
 -1.9782992E+04  6.2230935E-17
 -1.9782207E+04  5.9604623E-17
 -1.9781420E+04  5.9604623E-17
 -1.9780652E+04  5.9604623E-17
 -1.9779883E+04  5.3677603E-17
 -1.9779115E+04  5.3677603E-17
 -1.9778328E+04  5.3677603E-17
 -1.9777543E+04  5.3677603E-17
 -1.9776793E+04  5.9604623E-17
 -1.9776006E+04  5.9604623E-17
 -1.9775219E+04  5.3677603E-17
 -1.9774451E+04  5.1813326E-17
 -1.9773684E+04  5.0563549E-17
 -1.9772914E+04  5.1813326E-17
 -1.9772129E+04  5.1813326E-17
 -1.9771342E+04  5.3677603E-17
 -1.9770574E+04  5.9604623E-17
 -1.9769805E+04  5.9604623E-17
 -1.9769020E+04  5.9604623E-17
 -1.9768250E+04  5.9604623E-17
 -1.9767465E+04  6.2230935E-17
 -1.9766715E+04  6.5537480E-17
 -1.9765945E+04  6.5537480E-17
 -1.9765178E+04  6.2230935E-17
 -1.9764391E+04  5.7021848E-17
 -1.9763605E+04  5.3677603E-17
 -1.9762854E+04  5.1813326E-17
 -1.9762068E+04  5.1813326E-17
 -1.9761281E+04  5.1813326E-17
 -1.9760514E+04  5.1813326E-17
 -1.9759744E+04  5.1813326E-17
 -1.9758959E+04  5.1813326E-17
 -1.9758189E+04  5.1813326E-17
 -1.9757404E+04  5.2696964E-17
 -1.9756654E+04  5.2696964E-17
 -1.9755867E+04  5.1813326E-17
 -1.9755082E+04  4.4091781E-17
 -1.9754312E+04  3.7114244E-17
 -1.9753527E+04  4.4091781E-17
 -1.9752758E+04  5.1813326E-17
 -1.9751990E+04  5.1813326E-17
 -1.9751203E+04  4.4091781E-17
 -1.9750418E+04  3.7114244E-17
 -1.9749666E+04  4.4091781E-17
 -1.9748881E+04  5.1813326E-17
 -1.9748111E+04  4.4091781E-17
 -1.9747326E+04  2.8849383E-17
 -1.9746539E+04  2.8849383E-17
 -1.9745789E+04  4.4091781E-17
 -1.9745004E+04  4.4091781E-17
 -1.9744217E+04  2.8849383E-17
 -1.9743449E+04  2.8696470E-17
 -1.9742715E+04  2.8849383E-17
 -1.9741930E+04  2.8849383E-17
 -1.9741143E+04  4.4091781E-17
 -1.9740357E+04  4.4091781E-17
 -1.9739607E+04  4.4091781E-17
 -1.9738820E+04  4.5314433E-17
 -1.9738053E+04  4.5314433E-17
 -1.9737266E+04  4.4091781E-17
 -1.9736480E+04  2.8849383E-17
 -1.9735729E+04  2.8696470E-17
 -1.9734943E+04  2.8696470E-17
 -1.9734156E+04  2.8696470E-17
 -1.9733389E+04  4.9309390E-18
 -1.9732619E+04  1.4103100E-20
 -1.9731852E+04  1.4103100E-20
 -1.9731064E+04 -1.3958893E-18
 -1.9730279E+04  1.4103100E-20
 -1.9729510E+04  4.9309390E-18
 -1.9728742E+04  2.5126260E-17
 -1.9727955E+04  2.5126260E-17
 -1.9727188E+04  2.5126260E-17
 -1.9726402E+04  2.8696470E-17
 -1.9725650E+04  2.8849383E-17
 -1.9724865E+04  2.8849383E-17
 -1.9724078E+04  4.5314433E-17
 -1.9723311E+04  4.8656008E-17
 -1.9722523E+04  4.8656008E-17
 -1.9721756E+04  4.8656008E-17
 -1.9720986E+04  4.8656008E-17
 -1.9720201E+04  6.3900781E-17
 -1.9719451E+04  7.5632128E-17
 -1.9718682E+04  6.3900781E-17
 -1.9717896E+04  4.8656008E-17
 -1.9717127E+04  4.5314433E-17
 -1.9716342E+04  4.5314433E-17
 -1.9715590E+04  4.5314433E-17
 -1.9714805E+04  4.5314433E-17
 -1.9714018E+04  4.5314433E-17
 -1.9713250E+04  4.5314433E-17
 -1.9712463E+04  4.5314433E-17
 -1.9711695E+04  4.5314433E-17
 -1.9710928E+04  4.5314433E-17
 -1.9710141E+04  4.1313595E-17
 -1.9709354E+04  3.1418212E-17
 -1.9708604E+04  3.1418212E-17
 -1.9707818E+04  3.1418212E-17
 -1.9707049E+04  2.5126260E-17
 -1.9706264E+04  1.9265753E-17
 -1.9705477E+04  1.9265753E-17
 -1.9704727E+04  1.9265753E-17
 -1.9703939E+04  2.1750253E-17
 -1.9703154E+04  1.9265753E-17
 -1.9702385E+04  1.2120310E-17
 -1.9701617E+04 -2.5259794E-18
 -1.9700850E+04  1.2120310E-17
 -1.9700062E+04  1.2120310E-17
 -1.9699275E+04  1.2120310E-17
 -1.9698525E+04  1.9265753E-17
 -1.9697740E+04  2.1750253E-17
 -1.9696953E+04  2.1750253E-17
 -1.9696203E+04  2.1750253E-17
 -1.9695416E+04  2.5126260E-17
 -1.9694666E+04  3.1418212E-17
 -1.9693879E+04  3.1418212E-17
 -1.9693094E+04  3.1418212E-17
 -1.9692324E+04  2.5126260E-17
 -1.9691557E+04  3.1418212E-17
 -1.9690789E+04  3.1418212E-17
 -1.9690002E+04  2.5126260E-17
 -1.9689217E+04  2.1750253E-17
 -1.9688447E+04  2.1750253E-17
 -1.9687680E+04  2.1750253E-17
 -1.9686893E+04  1.9265753E-17
 -1.9686125E+04  1.9265753E-17
 -1.9685338E+04  1.9265753E-17
 -1.9684588E+04  1.7922593E-17
 -1.9683801E+04  1.2120310E-17
 -1.9683016E+04  1.2104430E-17
 -1.9682246E+04 -2.6402652E-18
 -1.9681479E+04 -2.6402652E-18
 -1.9680693E+04 -2.6402652E-18
 -1.9679924E+04 -2.6402652E-18
 -1.9679139E+04 -2.6402652E-18
 -1.9678352E+04 -2.6402652E-18
 -1.9677602E+04 -2.6402652E-18
 -1.9676814E+04 -2.6402652E-18
 -1.9676047E+04 -2.6402652E-18
 -1.9675260E+04 -2.6402652E-18
 -1.9674492E+04 -2.6402652E-18
 -1.9673723E+04 -2.6402652E-18
 -1.9672955E+04  9.0910987E-18
 -1.9672188E+04  9.0910987E-18
 -1.9671400E+04  1.2104430E-17
 -1.9670633E+04  1.2104430E-17
 -1.9669863E+04  1.2104430E-17
 -1.9669078E+04  1.2104430E-17
 -1.9668291E+04  1.2104430E-17
 -1.9667541E+04  9.0910987E-18
 -1.9666754E+04  9.0910987E-18
 -1.9665986E+04 -4.6859769E-18
 -1.9665199E+04 -4.6859769E-18
 -1.9664414E+04 -4.6859769E-18
 -1.9663664E+04  9.0910987E-18
 -1.9662877E+04  9.0910987E-18
 -1.9662090E+04  1.2104430E-17
 -1.9661322E+04  1.2104430E-17
 -1.9660555E+04  1.2104430E-17
 -1.9659785E+04  9.0910987E-18
 -1.9659000E+04 -4.6859769E-18
 -1.9658213E+04 -6.5760470E-18
 -1.9657463E+04 -4.6859769E-18
 -1.9656676E+04 -4.6859769E-18
 -1.9655891E+04 -4.6859769E-18
 -1.9655121E+04 -6.5760470E-18
 -1.9654336E+04 -1.3768468E-17
 -1.9653586E+04 -6.5760470E-18
 -1.9652799E+04 -4.6859769E-18
 -1.9652012E+04 -4.6859769E-18
 -1.9651227E+04 -4.6859769E-18
 -1.9650477E+04  9.0910987E-18
 -1.9649725E+04  9.0910987E-18
 -1.9648939E+04 -4.6859769E-18
 -1.9648152E+04 -4.6859769E-18
 -1.9647385E+04 -6.5760470E-18
 -1.9646615E+04 -6.5760470E-18
 -1.9645830E+04 -6.5760470E-18
 -1.9645062E+04 -1.9453893E-17
 -1.9644275E+04 -1.9453893E-17
 -1.9643525E+04 -6.5760470E-18
 -1.9642738E+04  9.0910987E-18
 -1.9641953E+04  9.0910987E-18
 -1.9641184E+04 -9.7254199E-19
 -1.9640416E+04 -6.5760470E-18
 -1.9639629E+04 -9.7254199E-19
 -1.9638861E+04  9.0910987E-18
 -1.9638074E+04  9.0910987E-18
 -1.9637289E+04 -9.7254199E-19
 -1.9636537E+04  1.9022317E-17
 -1.9635752E+04  2.0329744E-17
 -1.9634965E+04  2.9005247E-17
 -1.9634197E+04  1.9022317E-17
 -1.9633430E+04  1.9022317E-17
 -1.9632660E+04  1.9022317E-17
 -1.9631875E+04  1.6475215E-18
 -1.9631088E+04  1.6475215E-18
 -1.9630320E+04  2.9005247E-17
 -1.9629551E+04  4.2360369E-17
 -1.9628766E+04  4.2360369E-17
 -1.9627996E+04  4.7872009E-17
 -1.9627211E+04  4.7872009E-17
 -1.9626479E+04  4.8279386E-17
 -1.9625691E+04  5.2267293E-17
 -1.9624924E+04  5.2267293E-17
 -1.9624137E+04  5.2267293E-17
 -1.9623369E+04  5.7548457E-17
 -1.9622600E+04  5.2267293E-17
 -1.9621814E+04  4.8279386E-17
 -1.9621027E+04  5.2267293E-17
 -1.9620260E+04  5.7548457E-17
 -1.9619490E+04  5.7548457E-17
 -1.9618723E+04  5.7548457E-17
 -1.9617936E+04  5.7548457E-17
 -1.9617150E+04  5.7548457E-17
 -1.9616400E+04  5.4838061E-17
 -1.9615613E+04  5.7548457E-17
 -1.9614828E+04  5.7625868E-17
 -1.9614059E+04  5.7625868E-17
 -1.9613273E+04  5.7548457E-17
 -1.9612521E+04  5.4838061E-17
 -1.9611736E+04  5.2267293E-17
 -1.9610949E+04  4.8279386E-17
 -1.9610164E+04  5.4838061E-17
 -1.9609412E+04  5.7548457E-17
 -1.9608627E+04  5.4838061E-17
 -1.9607857E+04  5.4838061E-17
 -1.9607072E+04  5.4838061E-17
 -1.9606285E+04  5.4838061E-17
 -1.9605535E+04  5.7548457E-17
 -1.9604750E+04  5.7548457E-17
 -1.9603963E+04  5.7625868E-17
 -1.9603213E+04  5.4838061E-17
 -1.9602461E+04  4.2360369E-17
 -1.9601676E+04  5.4838061E-17
 -1.9600889E+04  5.7625868E-17
 -1.9600104E+04  5.7625868E-17
 -1.9599354E+04  6.4952108E-17
 -1.9598566E+04  7.2064994E-17
 -1.9597799E+04  8.3214952E-17
 -1.9597012E+04  8.4070091E-17
 -1.9596225E+04  8.3214952E-17
 -1.9595475E+04  7.2064994E-17
 -1.9594689E+04  7.2064994E-17
 -1.9593902E+04  6.4952108E-17
 -1.9593135E+04  6.4952108E-17
 -1.9592365E+04  7.2064994E-17
 -1.9591598E+04  8.0803641E-17
 -1.9590811E+04  8.0803641E-17
 -1.9590025E+04  8.0803641E-17
 -1.9589256E+04  8.0803641E-17
 -1.9588488E+04  7.2064994E-17
 -1.9587701E+04  8.0803641E-17
 -1.9586934E+04  8.0803641E-17
 -1.9586146E+04  7.2064994E-17
 -1.9585396E+04  6.4952108E-17
 -1.9584611E+04  6.3219363E-17
 -1.9583824E+04  5.4838061E-17
 -1.9583057E+04  5.4838061E-17
 -1.9582287E+04  6.3219363E-17
 -1.9581502E+04  5.4838061E-17
 -1.9580732E+04  3.8124298E-17
 -1.9579947E+04  5.4838061E-17
 -1.9579197E+04  6.3219363E-17
 -1.9578428E+04  6.4952108E-17
 -1.9577643E+04  7.2064994E-17
 -1.9576873E+04  8.0803641E-17
 -1.9576088E+04  8.0803641E-17
 -1.9575336E+04  7.2064994E-17
 -1.9574551E+04  8.0803641E-17
 -1.9573764E+04  8.0803641E-17
 -1.9572996E+04  8.0803641E-17
 -1.9572209E+04  8.0803641E-17
 -1.9571441E+04  8.3214952E-17
 -1.9570674E+04  8.0803641E-17
 -1.9569887E+04  7.2064994E-17
 -1.9569100E+04  7.2064994E-17
 -1.9568350E+04  7.2064994E-17
 -1.9567564E+04  8.0803641E-17
 -1.9566795E+04  8.0803641E-17
 -1.9566010E+04  8.0803641E-17
 -1.9565240E+04  8.3214952E-17
 -1.9564473E+04  8.4070091E-17
 -1.9563686E+04  8.4070091E-17
 -1.9562900E+04  8.4070091E-17
 -1.9562131E+04  8.4070091E-17
 -1.9561363E+04  8.0803641E-17
 -1.9560594E+04  7.6206297E-17
 -1.9559809E+04  7.2936525E-17
 -1.9559021E+04  7.2936525E-17
 -1.9558271E+04  6.3219363E-17
 -1.9557486E+04  3.3987898E-17
 -1.9556699E+04  2.6000876E-17
 -1.9555949E+04  3.3987898E-17
 -1.9555162E+04  6.3525095E-17
 -1.9554412E+04  7.2936525E-17
 -1.9553625E+04  6.3525095E-17
 -1.9552840E+04  3.7907610E-17
 -1.9552070E+04  3.3987898E-17
 -1.9551303E+04  3.3987898E-17
 -1.9550535E+04  2.6000876E-17
 -1.9549748E+04  2.0960381E-17
 -1.9548963E+04  2.0960381E-17
 -1.9548193E+04  2.0960381E-17
 -1.9547426E+04  2.0960381E-17
 -1.9546639E+04  2.6000876E-17
 -1.9545871E+04  2.6000876E-17
 -1.9545084E+04  3.2140073E-17
 -1.9544334E+04  3.2140073E-17
 -1.9543547E+04  3.3987898E-17
 -1.9542762E+04  3.3987898E-17
 -1.9541992E+04  3.3987898E-17
 -1.9541225E+04  3.6012009E-17
 -1.9540438E+04  3.3987898E-17
 -1.9539670E+04  3.2140073E-17
 -1.9538885E+04  2.6000876E-17
 -1.9538098E+04  2.6000876E-17
 -1.9537348E+04  2.0960381E-17
 -1.9536561E+04  2.0960381E-17
 -1.9535793E+04  2.0960381E-17
 -1.9535006E+04  1.9107889E-17
 -1.9534238E+04  2.0960381E-17
 -1.9533469E+04  2.0960381E-17
 -1.9532701E+04  2.0960381E-17
 -1.9531934E+04  2.0960381E-17
 -1.9531146E+04  2.6000876E-17
 -1.9530379E+04  2.0960381E-17
 -1.9529609E+04  2.0960381E-17
 -1.9528824E+04  2.0960381E-17
 -1.9528037E+04  2.0960381E-17
 -1.9527287E+04  1.9107889E-17
 -1.9526500E+04  1.6828841E-17
 -1.9525732E+04  1.6828841E-17
 -1.9524945E+04  1.6828841E-17
 -1.9524178E+04  1.6828841E-17
 -1.9523410E+04  1.9107889E-17
 -1.9522623E+04  1.9107889E-17
 -1.9521836E+04  2.0960381E-17
 -1.9521068E+04  2.5899993E-17
 -1.9520301E+04  2.5899993E-17
 -1.9519531E+04  2.5899993E-17
 -1.9518746E+04  3.2140073E-17
 -1.9517959E+04  3.2140073E-17
 -1.9517209E+04  3.2140073E-17
 -1.9516422E+04  2.5899993E-17
 -1.9515637E+04  1.6828841E-17
 -1.9514867E+04  1.6828841E-17
 -1.9514082E+04  1.4278022E-17
 -1.9513332E+04  1.6828841E-17
 -1.9512545E+04  2.2491330E-17
 -1.9511758E+04  2.2491330E-17
 -1.9510973E+04  2.2491330E-17
 -1.9510223E+04  2.2491330E-17
 -1.9509471E+04  2.2491330E-17
 -1.9508686E+04  2.2491330E-17
 -1.9507898E+04  2.2491330E-17
 -1.9507148E+04  1.8532647E-17
 -1.9506361E+04  1.8532647E-17
 -1.9505576E+04  1.4278022E-17
 -1.9504809E+04  1.8532647E-17
 -1.9504021E+04  1.8532647E-17
 -1.9503271E+04  1.8532647E-17
 -1.9502484E+04  2.2491330E-17
 -1.9501699E+04  2.2491330E-17
 -1.9500930E+04  2.5899993E-17
 -1.9500162E+04  3.9653847E-17
 -1.9499375E+04  4.2086222E-17
 -1.9498607E+04  4.2086222E-17
 -1.9497820E+04  4.2086222E-17
 -1.9497035E+04  4.2086222E-17
 -1.9496283E+04  4.6687387E-17
 -1.9495498E+04  4.9280228E-17
 -1.9494730E+04  4.9280228E-17
 -1.9493943E+04  5.2699723E-17
 -1.9493176E+04  5.2699723E-17
 -1.9492406E+04  4.9280228E-17
 -1.9491621E+04  4.6687387E-17
 -1.9490834E+04  4.9280228E-17
 -1.9490066E+04  5.2699723E-17
 -1.9489297E+04  5.2699723E-17
 -1.9488512E+04  5.2699723E-17
 -1.9487742E+04  6.7189069E-17
 -1.9486957E+04  6.8026169E-17
 -1.9486225E+04  6.8790662E-17
 -1.9485438E+04  6.8026169E-17
 -1.9484670E+04  6.7189069E-17
 -1.9483883E+04  6.8026169E-17
 -1.9483115E+04  6.7189069E-17
 -1.9482346E+04  4.9280228E-17
 -1.9481561E+04  4.6687387E-17
 -1.9480773E+04  4.6687387E-17
 -1.9480006E+04  4.9280228E-17
 -1.9479236E+04  4.9280228E-17
 -1.9478469E+04  4.9280228E-17
 -1.9477682E+04  4.9280228E-17
 -1.9476896E+04  4.9280228E-17
 -1.9476146E+04  4.9280228E-17
 -1.9475359E+04  4.6687387E-17
 -1.9474574E+04  4.6687387E-17
 -1.9473805E+04  4.6687387E-17
 -1.9473020E+04  4.6687387E-17
 -1.9472268E+04  4.6687387E-17
 -1.9471482E+04  4.9280228E-17
 -1.9470695E+04  6.7189069E-17
 -1.9469910E+04  6.7189069E-17
 -1.9469158E+04  6.7189069E-17
 -1.9468373E+04  5.5794881E-17
 -1.9467604E+04  5.5794881E-17
 -1.9466818E+04  8.0382269E-17
 -1.9466068E+04  9.3960564E-17
 -1.9465281E+04  8.0382269E-17
 -1.9464494E+04  9.6596259E-17
