381
3604
 -9.9815469E+03  3.9288702E-16
 -9.9318896E+03  4.0788694E-16
 -9.8822314E+03  3.9663699E-16
 -9.8325908E+03  6.1488695E-16
 -9.7829326E+03  4.6263695E-16
 -9.7332930E+03  6.4038698E-16
 -9.6836523E+03  2.7138697E-16
 -9.6340127E+03  3.8913699E-16
 -9.5843545E+03  2.9388695E-16
 -9.5346963E+03  3.8763698E-16
 -9.4850566E+03  4.4088695E-16
 -9.4353984E+03  4.4913700E-16
 -9.3857578E+03  3.0213700E-16
 -9.3361006E+03  3.4788699E-16
 -9.2864775E+03  1.1163696E-16
 -9.2368203E+03  1.0788697E-16
 -9.1871797E+03  2.4288696E-16
 -9.1375215E+03  6.1263696E-16
 -9.0878457E+03  3.7563693E-16
 -9.0381875E+03  2.8413696E-16
 -8.9885479E+03  2.3013697E-16
 -8.9388896E+03  2.8638695E-16
 -8.8892676E+03  2.3688698E-16
 -8.8396094E+03  2.5113698E-16
 -8.7899697E+03  1.5588698E-16
 -8.7403115E+03  1.1463698E-16
 -8.6906709E+03  2.9538699E-16
 -8.6409951E+03  2.3013697E-16
 -8.5913369E+03  5.4663689E-16
 -8.5416787E+03  2.8488699E-16
 -8.4920566E+03  3.6738699E-16
 -8.4424170E+03  2.1663696E-16
 -8.3927588E+03  2.7138697E-16
 -8.3430830E+03 -2.1713026E-17
 -8.2934248E+03  4.9413689E-16
 -8.2437852E+03  2.0463698E-16
 -8.1941270E+03  2.5188695E-16
 -8.1444863E+03  1.3788696E-16
 -8.0948286E+03  1.7613697E-16
 -8.0451719E+03  1.5888696E-16
 -7.9955303E+03  6.2886975E-17
 -7.9458730E+03  2.1888699E-16
 -7.8961963E+03  1.1613697E-16
 -7.8465557E+03  1.9713698E-16
 -7.7968984E+03  2.6313693E-16
 -7.7472764E+03  1.8738698E-16
 -7.6976001E+03  2.4369764E-18
 -7.6479419E+03  2.4288696E-16
 -7.5983018E+03  3.0138698E-16
 -7.5486260E+03  1.5213698E-16
 -7.4989683E+03  1.3713699E-16
 -7.4493281E+03  2.0388696E-16
 -7.3996528E+03  4.0236977E-17
 -7.3500298E+03  2.7138697E-16
 -7.3003716E+03  9.0369747E-18
 -7.2506958E+03  2.9961977E-17
 -7.2010557E+03  2.6088699E-16
 -7.1513975E+03  1.9263698E-16
 -7.1017212E+03  1.5438695E-16
 -7.0520640E+03  1.5663700E-16
 -7.0024058E+03  2.1963698E-16
 -6.9527656E+03  5.8386967E-17
 -6.9031255E+03  2.2188696E-16
 -6.8534492E+03  1.8588697E-16
 -6.8037910E+03  2.4138697E-16
 -6.7541162E+03  1.0386971E-17
 -6.7044761E+03  3.3963702E-16
 -6.6547998E+03  1.9413699E-16
 -6.6051416E+03  3.8619772E-18
 -6.5555015E+03  1.6638693E-16
 -6.5058433E+03  1.6686976E-17
 -6.4561675E+03  2.4738696E-16
 -6.4065264E+03  5.9886976E-17
 -6.3568516E+03  3.8586973E-17
 -6.3071938E+03  1.1688697E-16
 -6.2575176E+03  1.9638696E-16
 -6.2078774E+03  4.1463695E-16
 -6.1582188E+03  1.4313699E-16
 -6.1085791E+03  3.9663699E-16
 -6.0589033E+03  1.0338696E-16
 -6.0092275E+03  2.4936974E-17
 -5.9595693E+03  2.0913697E-16
 -5.9098936E+03  1.0263697E-16
 -5.8602534E+03  9.6636963E-17
 -5.8105776E+03  2.6013697E-16
 -5.7609194E+03  8.2386977E-17
 -5.7112793E+03  1.3938700E-16
 -5.6616040E+03  3.2313698E-16
 -5.6119277E+03  1.8213698E-16
 -5.5622876E+03  2.8413696E-16
 -5.5126118E+03  6.5136959E-17
 -5.4629355E+03  5.1888698E-16
 -5.4132954E+03  5.0886987E-17
 -5.3636377E+03  4.7913700E-16
 -5.3139619E+03  5.4513701E-16
 -5.2643037E+03  4.4388695E-16
 -5.2146279E+03  1.5438695E-16
 -5.1649521E+03  2.8713700E-16
 -5.1152939E+03  2.1588698E-16
 -5.0656362E+03  1.2888698E-16
 -5.0159780E+03  1.7463696E-16
 -4.9663198E+03  4.0338695E-16
 -4.9166440E+03  1.2588696E-16
 -4.8669858E+03  3.1713697E-16
 -4.8173101E+03  5.9538698E-16
 -4.7676343E+03  6.0963693E-16
 -4.7179761E+03  3.4188703E-16
 -4.6683003E+03  4.4463698E-16
 -4.6186421E+03  2.1963698E-16
 -4.5690020E+03  5.6013701E-16
 -4.5193262E+03  5.9838701E-16
 -4.4696504E+03  3.9213697E-16
 -4.4199746E+03  2.6838697E-16
 -4.3702983E+03  5.9838701E-16
 -4.3206226E+03  4.0788694E-16
 -4.2709468E+03  1.6413693E-16
 -4.2213066E+03  3.9738694E-16
 -4.1716309E+03  6.9963693E-16
 -4.1219727E+03  6.1488695E-16
 -4.0723147E+03  7.9263697E-16
 -4.0226389E+03  2.4063698E-16
 -3.9729629E+03  5.1963698E-16
 -3.9232874E+03  5.4363692E-16
 -3.8736113E+03  4.7688696E-16
 -3.8239709E+03  6.1488695E-16
 -3.7742949E+03  3.9363694E-16
 -3.7246194E+03  4.1688698E-16
 -3.6749434E+03  7.0413695E-16
 -3.6252673E+03  5.2188696E-16
 -3.5755916E+03  4.0788694E-16
 -3.5259336E+03  9.7263703E-16
 -3.4762578E+03  5.4213698E-16
 -3.4265820E+03  3.6888706E-16
 -3.3769060E+03  8.6763708E-16
 -3.3272300E+03  6.2463704E-16
 -3.2775544E+03  1.0176370E-15
 -3.2278779E+03  8.6763708E-16
 -3.1782202E+03  5.3238694E-16
 -3.1285447E+03  5.4063704E-16
 -3.0788865E+03  4.2213697E-16
 -3.0291926E+03  6.1338696E-16
 -2.9795171E+03  5.1438702E-16
 -2.9298406E+03  8.3013692E-16
 -2.8801650E+03  4.3863699E-16
 -2.8305068E+03  8.3013692E-16
 -2.7808311E+03  5.0013701E-16
 -2.7311372E+03  7.5513702E-16
 -2.6814792E+03  5.9538698E-16
 -2.6318035E+03  4.9488699E-16
 -2.5821274E+03  1.0476370E-15
 -2.5324338E+03  1.1376370E-15
 -2.4827578E+03  1.0776370E-15
 -2.4330999E+03  1.3551369E-15
 -2.3834060E+03  1.5351373E-15
 -2.3337302E+03  9.6513708E-16
 -2.2840723E+03  9.7263703E-16
 -2.2343962E+03  1.2351370E-15
 -2.1847026E+03  1.3701372E-15
 -2.1350266E+03  1.1226371E-15
 -2.0853330E+03  1.1151370E-15
 -2.0356570E+03  1.2726368E-15
 -1.9859810E+03  1.6476371E-15
 -1.9362872E+03  1.3926369E-15
 -1.8866472E+03  1.4076374E-15
 -1.8369714E+03  1.6101371E-15
 -1.7872775E+03  1.6701370E-15
 -1.7376019E+03  1.3776369E-15
 -1.6879082E+03  1.7151369E-15
 -1.6382319E+03  1.7301369E-15
 -1.5885383E+03  1.6026372E-15
